frame,x [nm],y [nm],z [nm],intensity [au]
28.0,49724.264166243374,252467.5463582203,58739.74100859076,407.5224609375
28.0,346782.5067745447,307467.983175233,61048.30640517635,55.82443618774414
28.0,165032.25,346106.25000000006,60333.30574447726,594.8705444335938
28.0,35541.238230805844,90850.95855177939,62989.01504940457,77.91983795166016
28.0,335374.1733516753,118651.70662999153,62459.08952421612,237.12896728515625
28.0,1107.6221523079823,325651.84397344297,62536.393345138174,139.33242797851562
28.0,344109.50894312566,289955.7053142339,65311.29939320647,191.11717224121094
28.0,13916.889321953051,70997.44609918445,67231.30588178281,12.687671661376953
28.0,36528.86683874576,90431.35962678492,69753.08641975309,94.2076187133789
28.0,190465.23492626846,123719.48776025895,70163.76459304198,398.8761901855469
28.0,86830.6657005027,307751.3006667569,74207.78811713796,50.51618576049805
28.0,74730.93901574612,348833.5734570772,73747.59412106172,12.179537773132324
28.0,340439.07156494266,173382.75000000003,76765.48976221202,203.9822540283203
28.0,75810.16151660681,254918.8880441487,78845.15729951269,74.77774810791016
28.0,351401.9003508538,273463.977311045,79942.81362604212,12.31910514831543
28.0,190025.76525714993,70686.25,82522.67660918059,390.0007629394531
28.0,310213.75,113757.25,83465.31934760234,439.7311096191406
28.0,141864.04141601175,229584.7205621451,88174.26910922851,231.37115478515625
28.0,166371.38913664222,317685.25,89428.56337001294,415.33050537109375
28.0,208440.30886459353,103292.91931924224,94375.56406598032,205.95309448242188
28.0,41284.48248784244,173183.98383115232,94372.97832818679,52.966339111328125
28.0,210640.64580838385,73409.33676078916,95259.29464970104,277.771484375
28.0,202819.8546307087,91556.3944158256,95679.01234567902,42.277591705322266
28.0,29108.00734962521,279057.57053026557,94962.82552495414,165.01255798339844
28.0,14489.578902557469,290858.77018029615,95679.01234567902,101.23654174804688
29.0,322200.8347438723,282437.59116783744,3086.41975308642,50.60145950317383
29.0,248654.64341951165,205898.37822213586,4145.6862180321305,414.2388916015625
29.0,246046.75000000003,299372.75,5555.555555555556,800.0
29.0,7187.294733136895,138915.12269787493,12602.468037310942,121.04287719726562
29.0,199902.48384195194,248053.6304780096,12610.889805687797,166.46148681640625
29.0,70405.98398856819,333360.75000000006,14625.122554508256,354.7943115234375
29.0,189058.25000000003,112507.11222669482,14965.32294485304,207.33871459960938
29.0,130165.25000000001,27298.497381128356,20370.37037037037,26.510671615600586
29.0,282231.8883822064,175760.99823248386,20370.37037037037,12.615592002868652
29.0,323984.75,289264.25000000006,25036.135021551152,235.06564331054688
29.0,230987.86959898472,180371.0683350861,27980.135399618266,69.3601303100586
29.0,109968.06559012085,298025.2748613358,28349.247243669295,91.84894561767578
29.0,192562.57242070884,205894.07242070886,31160.836087332827,511.4577331542969
29.0,98378.75920212455,277705.34476653486,32716.04938271605,336.24212646484375
29.0,147905.7314284779,197003.7179600075,33579.49646902673,177.74478149414062
29.0,35765.59357479215,88442.6270403266,37764.58378559277,55.31386184692383
29.0,77115.27045099065,230035.56765620413,37654.32098765432,302.633544921875
29.0,302920.9180850089,6228.999976634981,38917.309466611456,149.4383544921875
29.0,264697.2515145093,53993.88172102161,39243.01903188964,397.44110107421875
29.0,59430.44841015339,122880.6136315167,38624.74840364338,292.8188781738281
29.0,348843.4957070053,121669.71088579297,40332.97602041268,92.76402282714844
29.0,253078.5961222037,87620.06865428388,45958.657470750215,101.87946319580078
29.0,200338.75,192813.9654391706,46069.07054965878,40.21304702758789
29.0,158139.8385987021,195970.25930174443,46196.19594312008,108.64015197753906
29.0,133074.69111336026,20729.749999999996,51234.567901234564,634.9092407226562
29.0,167669.25,161080.19660782444,51234.567901234564,752.158935546875
29.0,268168.25000000006,256448.25000000003,51234.567901234564,800.0
29.0,275587.2008375228,73126.74559280276,55258.24324584301,18.471017837524414
29.0,101645.55249522626,232485.54077844325,54940.35818947502,142.27352905273438
29.0,345517.50999076205,305616.2696669251,57411.56522748002,560.8966064453125
29.0,144082.75,127615.20907379688,59808.341809260986,119.99810791015625
29.0,238344.950690642,186401.55565481636,59658.70427496639,111.0751953125
29.0,236976.94889108095,66923.97481241822,60838.15973482014,217.68080139160156
29.0,40337.2769190371,93709.91766116768,61716.49948314384,205.33700561523438
29.0,46683.078437305994,252803.6209863648,60830.80571742705,128.84674072265625
29.0,340246.25000000006,286920.25,60405.93738909121,618.5958862304688
29.0,1697.7543217726065,326991.4702859521,60024.46295302591,30.17963409423828
29.0,160637.25,346106.25000000006,60957.5834631184,463.3478698730469
29.0,336804.9369948209,119605.80796093868,61998.491044397706,155.01156616210938
29.0,13522.956199377773,69579.17626218498,67491.99430147806,66.2002182006836
29.0,192415.5784327276,121972.23693066835,70491.80504716471,510.7056884765625
29.0,341513.2339081317,174249.07980582863,74882.3834054264,184.98007202148438
29.0,86868.66661660373,308487.9210102558,73778.90885612111,14.003636360168457
29.0,74097.11591717601,346525.9378503189,75458.64582061768,81.61851501464844
29.0,191362.03883060813,68564.12969329953,81455.96782366434,234.5575408935547
29.0,78345.27766257524,255183.07361069325,80310.78279018402,148.67047119140625
29.0,186809.93892320993,1831.249999999983,82300.2615460643,371.3680114746094
29.0,308261.53379955894,112960.76251068711,84434.81470515698,355.65863037109375
29.0,142463.22296463512,228915.8858627938,87640.65827852413,481.7617492675781
29.0,163610.94030094147,315947.67425105727,88993.07574754879,213.61781311035156
29.0,28185.77532900497,276001.17775222665,91975.06227611024,168.84439086914062
29.0,205933.42447344962,70990.10926546901,95679.01234567902,327.51007080078125
29.0,204212.80932162705,100832.73340456188,94662.0985313698,192.42356872558594
29.0,42937.50145655869,172137.97650526464,95081.9206090621,195.44342041015625
29.0,38347.39370197056,173348.2644426674,95679.01234567902,12.715570449829102
30.0,199510.23720392588,250542.34285959604,3086.41975308642,38.76306915283203
30.0,247507.15990222618,298493.75000000006,3645.4162847848584,341.246826171875
30.0,250258.96120692792,208881.1253217757,6650.437690593578,145.64486694335938
30.0,72177.92274882644,337101.85142494744,5555.555555555556,14.045821189880371
30.0,199020.25,249165.86174929142,10493.827160493825,487.8797912597656
30.0,192511.15279868248,111434.78758913279,13484.154807196723,130.36984252929688
30.0,4920.96205905824,138294.5212483704,14543.60665362558,110.99359893798828
30.0,71731.87101646513,335656.8864980936,14443.527180471538,201.16554260253906
30.0,281349.28864831204,173014.03821258247,17861.43625224078,139.8258819580078
30.0,129725.75,23806.250000000007,22712.34650670746,10.925832748413086
30.0,228032.87457697655,176971.57621467116,27008.070401203484,170.70635986328125
30.0,323026.1541220695,290221.0979468227,27703.99929564676,136.9989013671875
30.0,110766.85415945947,301267.96866622195,27069.665473184465,307.3864440917969
30.0,302074.3027474433,5766.024295695104,33488.73382733192,16.07942771911621
30.0,192427.75,207517.25000000003,32841.97878322483,800.0
30.0,33621.74999999999,87801.4349019453,35004.06786247536,320.68505859375
30.0,97829.04532045126,278183.54925255483,35003.14656599068,282.230712890625
30.0,73368.86561989784,233169.64015535268,37654.32098765432,418.7237548828125
30.0,264505.75000000006,55010.75,38952.014213542876,567.7454833984375
30.0,198426.25970486368,192768.53027644756,44510.80244264485,203.96238708496094
30.0,252059.57318543646,83694.63371158391,46407.39861829781,84.81389617919922
30.0,156242.25,196090.25000000003,46251.07569643008,722.3744506835938
30.0,268461.6037850152,256008.75000000003,48165.22042692443,400.6279296875
30.0,132637.52240638435,21101.58614327014,50000.0,461.2140197753906
30.0,170063.15335956216,161076.75,50000.0,542.2924194335938
30.0,104083.53514480963,234765.4061880254,55923.97059555407,388.73541259765625
30.0,340422.12882056093,303718.7810254395,57645.1019740399,168.82496643066406
30.0,279888.25,78743.75,57866.57723379724,388.1705627441406
30.0,239336.79317466918,186566.76525845472,58690.879861881695,446.6190185546875
30.0,156267.37261898816,348443.1395165455,59768.70913564423,191.7600860595703
30.0,40181.7315206155,97894.9958076477,60619.78627134252,27.570186614990234
30.0,337153.38159402093,124448.83961613849,60257.81292974213,453.9173889160156
30.0,142586.407469891,128476.18354925515,61111.11111111111,22.926475524902344
30.0,47378.87840144708,250054.18216677013,61463.63851464824,37.116764068603516
30.0,339222.1194407176,286705.27579310536,59996.328015386316,200.2701416015625
30.0,13470.064328938719,66379.67584064603,65480.556164258785,60.68195724487305
30.0,193587.52152357623,125916.75000000001,72701.58496167924,249.1877899169922
30.0,342214.89705498517,175175.81025702506,73689.82426914168,210.49447631835938
30.0,86860.26793134212,307320.1298708543,77324.09875334046,45.834556579589844
30.0,69840.98036772013,345682.3171524592,76018.86914100176,252.56851196289062
30.0,189644.25,66005.31734752283,77841.34852297511,407.7994689941406
30.0,350779.9567860403,272464.01721432805,83469.06157187473,44.75695037841797
30.0,305261.67147129774,116511.82852870227,85436.23266396699,392.4475402832031
30.0,164189.88025671247,316358.80475366674,86487.5191523705,506.7846984863281
30.0,142736.3655964211,229689.73412479463,88114.97530083597,331.9486389160156
30.0,27721.94363239407,277829.66715519875,90628.29379130292,222.22625732421875
30.0,208567.8277339116,99852.19153482094,93355.97410430142,262.9354553222656
30.0,206515.54375788572,70579.78048081696,95679.01234567902,41.202239990234375
30.0,197040.8461046666,97431.23743759096,95679.01234567902,11.856171607971191
30.0,48485.992768540964,173674.05092269927,94715.65919157899,212.58529663085938
30.0,346161.626383096,214988.75,95679.01234567902,90.55291748046875
31.0,194490.74288816753,250316.30365941674,3092.3945691298554,48.14656448364258
31.0,318524.10145708924,276203.8993352205,3086.41975308642,128.14158630371094
31.0,14716.623510660582,308708.26976464695,3086.41975308642,50.42667007446289
31.0,247705.1340375394,208259.8465302475,7473.97240297294,231.2920379638672
31.0,247195.36554310474,298785.3494987265,5555.555555555556,712.388916015625
31.0,193928.84101144972,248875.94430030885,10735.580306730151,358.32049560546875
31.0,67258.37960918246,334044.1718438715,11707.32526131618,164.5232391357422
31.0,192818.10834418237,105697.86424364429,15432.098765432098,109.83150482177734
31.0,4219.638238668438,136575.98300878704,16886.134721614697,148.87063598632812
31.0,279009.25,173791.6138275266,19488.204408574988,316.6174621582031
31.0,135432.81302846037,20192.178353995074,20317.87130291815,127.24972534179688
31.0,229199.25,179705.28335522115,27516.418033175996,53.96619415283203
31.0,113171.25,298592.5463737548,26543.20987654321,470.84893798828125
31.0,147891.75,195914.24806365374,31043.534955860654,453.1517028808594
31.0,329258.75,289996.75,32716.04938271605,11.922566413879395
31.0,300701.63294357806,5384.85479618609,35420.93921590734,43.236778259277344
31.0,191796.8081867248,206883.65423677862,35110.85701577457,214.47410583496094
31.0,32797.01561006902,86095.56989093125,36028.193250114535,127.82122802734375
31.0,96180.46015918534,275441.0734048337,37933.53098042217,434.1068115234375
31.0,264017.750999108,55828.16659651697,41131.81174537281,220.5687255859375
31.0,58360.91438614576,125155.5191609338,40241.87735753295,157.21522521972656
31.0,248830.25000000003,86801.25,42869.2528679047,660.6573486328125
31.0,70238.41456010565,238721.75,41623.11899809189,304.0762939453125
31.0,201803.75,191311.3279762715,43827.160493827156,268.1670837402344
31.0,265970.75,259099.0595953241,43827.160493827156,771.967041015625
31.0,155363.25,194437.12511551383,50000.0,298.424072265625
31.0,130458.25000000001,18396.23626373708,52355.83570636348,540.5509643554688
31.0,172943.25,159611.75,52206.001899860516,644.34814453125
31.0,105577.00157975405,232128.9218968521,54594.50740873078,266.8368225097656
31.0,340096.9389416436,305855.348629117,54890.83178985266,254.66258239746094
31.0,277867.2909240127,79982.33574604988,57209.953647336835,93.41287994384766
31.0,11924.93881867452,14618.208477228876,59245.95645916315,26.372400283813477
31.0,339768.4209083021,124706.42090830208,58351.388959972945,412.20220947265625
31.0,141592.25,129105.39176294953,59172.01980396553,220.64508056640625
31.0,339269.7501349896,287066.65010476083,58732.51805702845,98.6578140258789
31.0,39041.8501810598,97292.92401625216,60327.37125585108,55.95426940917969
31.0,43643.25784471632,247790.3320711926,60789.499349064296,204.35560607910156
31.0,240661.56204656514,186263.65701821446,61974.698341922995,315.3534851074219
31.0,157496.07960523668,349043.7178165596,61840.2541787536,16.8104248046875
31.0,243116.75000000003,69514.25,65172.49334741521,582.502685546875
31.0,191102.82931979376,125508.17838499695,70312.03361205112,367.468017578125
31.0,78514.08935064077,255452.62047161907,74627.26860870549,125.18798828125
31.0,341660.45710776746,170614.7090820484,74990.94627521656,144.72071838378906
31.0,90976.35258501768,306502.30297788983,77705.46910203532,123.41616821289062
31.0,72410.8549529016,347942.7720634342,78034.02167779427,68.08679962158203
31.0,186062.07092876732,69739.86733809114,79800.12724429001,219.25180053710938
31.0,347575.1044562878,272276.6663905718,83496.162240152,51.7724494934082
31.0,307100.327305913,116277.04549904914,88697.0665719774,353.2761535644531
31.0,145536.08667037264,229490.21233450578,89465.25741506505,91.24280548095703
31.0,163335.2846053243,318876.66751203686,90065.17853265927,273.1404113769531
31.0,211451.76352739334,99791.6235576868,94213.60551575082,144.83409118652344
31.0,49053.93659876286,172767.6362330094,93412.68316831118,210.4967803955078
31.0,28092.135878562913,279604.27489495097,93979.21591629216,11.777216911315918
31.0,205809.01957535747,68602.68527333438,95679.01234567902,102.1184310913086
31.0,346167.01051841676,211753.642938789,95679.01234567902,28.134929656982422
32.0,195004.0879095942,109077.44731038809,3086.41975308642,19.230300903320312
32.0,137942.22083859146,242237.75,3086.41975308642,13.089629173278809
32.0,317459.5569285751,275721.78170923895,3086.41975308642,15.380546569824219
32.0,249709.25000000003,296794.4482324124,3559.3245500399744,281.813720703125
32.0,15031.719547446812,310242.1361511052,3086.41975308642,44.18632507324219
32.0,249269.75000000003,207810.25000000003,4320.9876543209875,800.0
32.0,67646.26667635888,335059.4007385969,5757.340825634237,44.06843185424805
32.0,188967.30595833066,247218.75,10493.827160493825,476.42877197265625
32.0,194211.34599598497,106578.75,15671.578178435197,300.4317932128906
32.0,133241.75,16722.732131153323,16556.857480311097,549.404541015625
32.0,4119.223076909776,136696.18547964096,18423.2775075936,132.5384063720703
32.0,114478.46437214687,298618.28396915644,25599.57127144307,202.69921875
32.0,231543.25000000003,182582.32833874226,27086.621191766524,306.4366760253906
32.0,325449.75,291116.4655942023,32917.73135647362,380.14495849609375
32.0,146341.31642065945,193408.02839776876,33783.708567972535,112.4554672241211
32.0,186888.21019037816,207901.47075693312,35425.93805878251,188.2904052734375
32.0,31131.249999999993,86931.27289926633,36997.45962649216,23.763545989990234
32.0,61341.02762781083,123668.25159388782,37654.32098765432,158.62820434570312
32.0,97665.06724714488,276566.9876322597,37654.32098765432,25.072816848754883
32.0,197940.25744315982,191776.10848437253,39461.07099821538,286.9258117675781
32.0,261136.715466994,56117.15490411221,41660.644095620984,324.4040832519531
32.0,348863.7530050502,125982.12607347967,41671.15916440516,364.88128662109375
32.0,250852.72223856303,88385.01729448885,43598.134116626075,22.307180404663086
32.0,264620.30231270194,258423.1520057619,45197.9813568386,173.73666381835938
32.0,155837.52710403502,199282.5027838424,46032.52162535985,323.9833679199219
32.0,279405.68897643685,81330.40732073784,50404.52241161723,48.002254486083984
32.0,132216.25,18946.145586289447,51258.69378263567,533.6862182617188
32.0,171283.18084120753,157083.43623203042,53473.14705083399,282.44952392578125
32.0,109345.51269200073,235611.28914901617,54757.93677715607,286.9588928222656
32.0,12849.502905108011,14170.272765763088,57763.22800436137,95.44749450683594
32.0,339433.0896814615,309491.4757923261,57107.80968268712,116.74308776855469
32.0,36556.9733111374,93054.99383290112,58887.47547143771,386.2221984863281
32.0,339239.9579464719,287088.45640862733,59261.080659466024,148.07769775390625
32.0,340099.75,123426.25000000001,59945.99042115388,335.4171142578125
32.0,242379.50315974467,186681.18578086793,61784.9232238016,282.0025939941406
32.0,46312.72655342519,246769.6257770695,60273.18187701849,241.404052734375
32.0,157951.16962592307,349627.66039923584,60889.41437594684,103.73792266845703
32.0,241099.96300290528,73275.86511215568,62786.79558524379,170.91275024414062
32.0,139197.89291280508,128525.5954411328,63696.97932659844,242.96368408203125
32.0,5637.483876656716,67501.08768077195,64565.40491845873,42.13694763183594
32.0,189811.05045198652,126356.81542506325,71663.9991895652,266.3310852050781
32.0,77641.00640919805,258946.28078413758,76290.62165448694,182.0076446533203
32.0,89060.34765860438,306973.16403201595,78203.8985947032,127.63776397705078
32.0,75787.97123938799,344217.81953742733,76513.61837799166,238.09600830078125
32.0,188460.17124710232,1059.8438487648991,79030.14016740116,342.3001403808594
32.0,345801.23467256874,168558.5906977728,78023.55381441704,16.166109085083008
32.0,189490.30756978132,69073.96329358034,79692.73093305988,419.9819641113281
32.0,348024.43041620037,275325.81063260144,82892.14041497972,216.06472778320312
32.0,161846.85232500732,317551.610126745,83388.82892772002,56.31332015991211
32.0,142910.75,228906.25000000003,87302.61119795433,568.5152587890625
32.0,51573.297482520335,173499.39559104294,89620.78467931277,271.8892822265625
32.0,308484.3339916691,115911.69035173954,90594.08896683175,420.4275817871094
32.0,28008.244327872973,278985.4652470723,92754.50147228476,285.6007080078125
32.0,204532.25255426767,71384.03579532355,95679.01234567902,108.03152465820312
32.0,210104.92817516628,95274.68654200435,95679.01234567902,101.41427612304688
32.0,347411.33061952144,213302.02998152375,95679.01234567902,14.181196212768555
33.0,315870.28727294505,273646.2173627168,3385.2237058274536,172.9238739013672
33.0,16417.02798010408,309159.213029474,3086.41975308642,72.61690521240234
33.0,247804.75,295582.38986787945,6330.327340114263,477.1161193847656
33.0,249562.75000000003,206049.89347944967,8735.24612850613,397.4815368652344
33.0,188911.75,249051.27687029543,10493.827160493825,425.0653381347656
33.0,68338.70464353357,334987.9563254491,10391.052839932618,455.19366455078125
33.0,135113.17647028714,19411.655848168863,17380.382764486618,174.0438995361328
33.0,4329.570493828498,139109.36434141546,21824.931141770914,167.97323608398438
33.0,115075.75,300683.87515935866,24360.264175468023,101.56179809570312
33.0,278756.33310033387,172796.75,24821.771405361313,212.08016967773438
33.0,234033.75000000003,181187.03380827606,29815.479929064528,245.05886840820312
33.0,327010.9041247964,291761.09672221355,32716.04938271605,303.70428466796875
33.0,146083.6073857993,194090.0612907261,35103.07941907718,99.30023193359375
33.0,185869.11894147098,210252.12088237703,33892.72253822397,261.9001770019531
33.0,94150.5472823903,278199.95213387907,35415.93036533874,116.986083984375
33.0,34310.680721327655,87157.02687367797,37493.76035030977,137.76573181152344
33.0,61658.48276220262,119722.93187242746,36793.52954581932,88.37228393554688
33.0,199313.25,190444.7105291635,38888.88888888888,507.541748046875
33.0,263368.6515689269,56377.36024430394,42331.32328516171,313.1816101074219
33.0,345394.43496041745,125784.73020600528,41216.795974307584,347.4286193847656
33.0,266216.39628131693,256953.97551280263,43827.160493827156,458.8937072753906
33.0,69648.04199482873,237638.36751854423,45277.821336999354,239.17648315429688
33.0,249584.88700279593,86623.71831885725,46435.531523124664,373.1507873535156
33.0,156964.33156269792,198884.96597532186,48005.2751523477,434.98773193359375
33.0,131337.25,18719.391364067775,51564.40389009169,393.6684265136719
33.0,278862.75,83292.91457161678,50671.09815132471,448.89892578125
33.0,106809.20108601451,232307.42381432655,52470.17178141201,299.88079833984375
33.0,338927.75000000006,289847.2624119949,53595.78655089861,466.6050720214844
33.0,171331.75,157431.92308140174,53810.878079614515,317.08270263671875
33.0,342004.5835115121,305541.20323046297,54116.12899215133,302.77166748046875
33.0,33919.08095363899,94508.69154314697,57407.4074074074,22.942073822021484
33.0,34047.12471813707,95712.10243016481,57088.055728394305,96.00833892822266
33.0,48015.57987207174,246601.46831066164,57737.83443886556,99.8492660522461
33.0,13345.002092927672,15579.240832641715,59512.24653809159,80.1474380493164
33.0,244581.75,186196.12975741923,61136.97654441183,344.9648742675781
33.0,6631.347185678777,329377.7568023578,61648.494961821,44.3134765625
33.0,156687.6432494484,346629.5575655401,61570.53664878562,132.43370056152344
33.0,242562.4236353189,71931.8717508614,61659.66825720704,140.36489868164062
33.0,339229.70162897557,124917.49246682972,62681.14686748127,320.8359375
33.0,6851.867881283141,69567.34277378023,65137.16398197927,19.642412185668945
33.0,138074.97672077268,127535.70636498183,70787.39603360493,169.37672424316406
33.0,192578.27566864528,126502.75,71239.18165395288,424.53643798828125
33.0,191773.2430739999,71522.857521981,74899.9845834426,121.08246612548828
33.0,340770.45237675315,171952.10765855014,73539.53286821459,155.28741455078125
33.0,76442.02056507766,255875.3490964994,76148.16390437844,23.439191818237305
33.0,85315.30314047635,305726.2958628983,76440.95494423383,102.40728759765625
33.0,186021.39245335758,910.8702250123031,79191.84212331419,142.07705688476562
33.0,349716.55159209674,276544.1358082593,83213.76924897417,58.917911529541016
33.0,305915.5171255768,118260.73114165664,86847.50942536342,218.67771911621094
33.0,159798.49897930026,314608.8757386756,85725.5801282547,474.178466796875
33.0,58118.35868936032,176451.7228631433,89311.32032547468,224.3436279296875
33.0,142886.2830445543,230563.61509980264,90756.39982719296,469.0991516113281
33.0,27680.824365928773,280990.28741872316,91512.71772973331,277.4022521972656
33.0,202313.72339488566,72297.75,95679.01234567902,10.47116470336914
33.0,213283.53439599278,90585.03074744344,95679.01234567902,51.88414764404297
34.0,315048.25000000006,271537.75,4320.9876543209875,800.0
34.0,187603.77737982944,249784.6220178008,5697.209535189616,232.51536560058594
34.0,193172.8130821064,104671.75283537712,10232.390518541688,556.3268432617188
34.0,246929.66398724637,297775.04736822844,8655.6284515946,302.0537109375
34.0,68189.8328955993,334414.6592649222,10493.827160493825,50.980873107910156
34.0,246984.50757563114,204397.89544647935,14201.936495984777,207.47618103027344
34.0,134853.25,20585.026582973995,18909.678525394862,800.0
34.0,5943.413673397145,138684.97893524915,18574.992374137593,331.5882568359375
34.0,115954.75,298054.25,27242.38943170618,311.91595458984375
34.0,231225.08970645073,183022.08891275525,30415.28264681498,547.7440185546875
34.0,63507.75,119470.75000000001,33128.4111664619,311.77606201171875
34.0,187907.94877023995,211939.3822570965,32716.04938271605,619.1401977539062
34.0,327158.32962054014,289738.56863599276,32936.47679649753,262.40771484375
34.0,38309.74999999998,85926.16954494268,36071.33347311137,357.0778503417969
34.0,148989.98512160778,194600.4387713671,38660.59294453373,108.78254699707031
34.0,93420.13555288315,274747.1400200352,37642.67164156025,262.79132080078125
34.0,196114.06186603755,191109.25,39591.71308411492,421.81268310546875
34.0,346110.309559214,124891.25000000001,42318.11007599771,436.57257080078125
34.0,265824.25,257065.42942576113,43827.160493827156,759.9654541015625
34.0,259231.75000000003,55523.86614486575,45061.72839506173,11.763657569885254
34.0,246697.99941028657,86834.14384314418,45276.94792659194,166.33480834960938
34.0,70484.61842077969,234737.77571382374,45065.26250265723,209.72280883789062
34.0,277104.75,83386.25665542483,47585.65361025156,83.63260650634766
34.0,133685.41853612382,20307.43276416882,49896.744730663886,233.7498016357422
34.0,154961.14436614513,200529.48861010373,51234.567901234564,395.63092041015625
34.0,337589.3874967769,290576.7572763283,51822.12053993602,277.5291748046875
34.0,107486.7425526157,234251.27032874525,53080.723830211304,147.52687072753906
34.0,33614.77161272987,95312.7215481475,55010.15694972909,496.4930419921875
34.0,168378.0382974744,157624.2645249069,54310.72998929906,277.2181396484375
34.0,339012.585523516,308016.25,54620.694525447885,405.5154113769531
34.0,244759.68672961,184978.94347645342,59190.01970762088,286.03521728515625
34.0,47685.749999999985,242603.18314880136,59490.020260398764,167.5316162109375
34.0,13823.6173141822,13461.993956804265,60461.917850706304,107.37832641601562
34.0,334678.6776648595,127382.32233514055,63043.26384891698,392.3623352050781
34.0,155966.13982579112,346562.20556960633,63340.309998135504,434.3785705566406
34.0,238329.26014187932,69798.95448918082,65386.10557715097,225.91506958007812
34.0,140969.09755177796,127571.16855967045,65394.46534933867,311.3157958984375
34.0,2206.947901487325,68804.70077157019,66280.3558839692,29.05998992919922
34.0,192283.645307906,128465.06182582678,73456.79012345678,340.17431640625
34.0,83703.97831692547,301253.7863998935,74880.66958792415,49.40070724487305
34.0,182960.56303185225,2546.9818197302347,76578.94562056035,322.6660461425781
34.0,340876.25048626965,173702.35332878682,76183.06441071593,279.011962890625
34.0,76445.84718976915,260734.9864661545,78884.93832246755,197.56300354003906
34.0,193746.25,71272.25,80289.90644731639,773.3251953125
34.0,72291.90375697799,340978.24904211314,82747.05358493475,162.11550903320312
34.0,308881.0133841113,116980.25000000001,86178.59607861366,698.4698486328125
34.0,348863.41545993095,275427.63836555183,86720.01126371784,20.74518585205078
34.0,161605.34117278457,311022.56835265463,86965.58247377843,144.70889282226562
34.0,58123.288509815924,176004.79801387712,89031.17923089015,279.9963073730469
34.0,144669.97668075282,230809.5233192472,90534.96113161981,548.6748046875
34.0,349380.80869132286,212803.23236273602,94145.82017027301,12.501943588256836
34.0,26393.98793752491,278399.3819888681,92409.7783035702,128.71585083007812
34.0,178263.43100464344,38309.62857035885,95679.01234567902,17.989974975585938
34.0,202455.34348481894,71790.30287021397,95679.01234567902,88.79275512695312
34.0,188412.01393470168,75238.43555382639,95679.01234567902,24.694110870361328
34.0,9770.120781533422,280279.5699732751,95679.01234567902,56.1884651184082
35.0,251069.8642215431,146066.74400947988,3086.41975308642,21.863773345947266
35.0,314028.5341382828,271946.4331455007,3086.41975308642,530.004638671875
35.0,66111.5661360845,333797.27532756055,3086.41975308642,53.44990921020508
35.0,186859.63058166765,251138.80605099353,5829.179139784825,507.5069580078125
35.0,197289.86334670335,105117.98549153378,12058.442463109523,313.5030822753906
35.0,242635.6399163902,300550.61003152287,11639.567952097197,248.24879455566406
35.0,65685.75394508243,332027.30272920063,11893.409858515231,29.500547409057617
35.0,6519.25,139199.47566787899,17595.03255655736,185.02593994140625
35.0,246923.65160807082,207065.51622647795,17529.8798231431,332.9137878417969
35.0,131923.25,21548.45316815374,18019.7916649006,37.004913330078125
35.0,280727.97432895005,175595.5249333866,26475.52978661325,357.06951904296875
35.0,116389.68838381674,301655.90732143825,27355.227205488416,313.00701904296875
35.0,233594.25000000003,183491.25,29037.260898837336,673.9374389648438
35.0,63507.75,117712.75,30087.866440967275,28.050033569335938
35.0,192617.11430725455,193311.82455196045,32719.678641296923,464.2408752441406
35.0,296729.30556416884,9289.284053519366,33950.61728395061,31.735597610473633
35.0,34750.39095926283,88412.9474756926,35288.76054434128,276.49072265625
35.0,188618.75,209481.24889433384,33458.79194913087,337.00469970703125
35.0,146827.57324925065,189537.15235170722,36891.81583899039,148.88174438476562
35.0,322967.7262403258,290744.79004917294,36947.861424198854,251.5167694091797
35.0,130735.55411266164,18000.00633330643,39585.801848658804,13.4640531539917
35.0,91844.31364171208,275273.76666027313,38740.626483419794,110.55242919921875
35.0,342582.0319612902,126602.89213143289,44791.94695566907,377.353515625
35.0,261768.01306544247,56062.53295093775,47187.17093820925,148.03671264648438
35.0,246339.75000000003,87240.75,46296.29629629629,800.0
35.0,266769.29069831973,258010.06234902143,45973.424705458274,134.22328186035156
35.0,280589.33903439343,86234.69728843123,48539.11994048106,296.13006591796875
35.0,152807.53987097743,200679.01253393292,50000.0,336.74237060546875
35.0,132330.987902157,19263.06023368937,51287.77305377118,366.42138671875
35.0,110584.47570431232,235273.0072605014,51234.567901234564,521.5197143554688
35.0,339411.67564690113,308573.98279074585,51234.567901234564,345.1744384765625
35.0,31570.750000000004,96435.84051218629,52166.163663805266,426.5682067871094
35.0,167215.21896455437,154581.81474000216,55108.56720768375,258.68585205078125
35.0,338048.75000000006,290392.15697114175,55260.34511901714,348.3133544921875
35.0,243965.85743403438,185143.85747379067,55813.595100685394,253.2187042236328
35.0,12421.971284508687,16439.3495004922,61450.98503725028,35.738468170166016
35.0,45918.28322412073,246184.80313220993,60438.77734078301,142.16354370117188
35.0,137372.444893457,127011.80357499422,63580.246913580246,22.711383819580078
35.0,331870.8613483757,129988.15165708214,63270.63776092764,341.6529541015625
35.0,156747.00339211524,343673.3397253603,63703.977316617966,141.04151916503906
35.0,237711.77620009333,71689.11692989618,66311.69096555239,333.1587219238281
35.0,192990.60377608988,128261.9454379147,69362.18970351749,336.3885803222656
35.0,340835.47868156526,173425.1685039848,76783.97599561715,284.409423828125
