frame,x [nm],y [nm],z [nm],intensity [au]
1.0,264409.0879781097,90736.38305758686,54987.7367913723,30.608171463012695
1.0,236479.98045650127,220313.69665107134,54938.271604938265,93.85240173339844
1.0,156695.34229095283,153547.72535483542,57399.55091446546,108.7418441772461
1.0,211776.2552571036,216944.44618773463,58479.75405645959,66.7934799194336
1.0,263693.81657806045,248940.00429645184,57426.00873158669,39.10042953491211
1.0,50171.85612544512,259941.91498636457,57407.4074074074,11.579360008239746
1.0,299513.6730739866,267361.15456104284,57407.4074074074,12.742189407348633
1.0,280975.1419613511,279574.8777419329,58175.825557591,497.6994323730469
1.0,364161.7618660555,4954.114753812575,58710.52977019622,213.62466430664062
1.0,217623.91327291168,54082.23738357427,59293.859976309315,349.38812255859375
1.0,286385.65173654264,181114.19940946254,58769.39718921979,234.05209350585938
1.0,176281.07173012945,53212.639961197994,60658.81506160453,160.59365844726562
1.0,272103.1337457746,148038.25000000003,60561.40447840279,526.9384765625
1.0,248593.3000456393,160665.61929164085,61505.10693773811,16.314271926879883
1.0,251150.8719546348,120395.94806712869,62483.640760183334,78.82181549072266
1.0,351885.5791462064,196545.9100159705,62479.42241621606,545.8822021484375
1.0,314040.009448208,27554.501902967702,65764.27309601395,102.21202087402344
1.0,293419.79167693853,73515.20978282395,65134.29935331698,103.79243469238281
1.0,278853.7283462882,131484.04640218258,65483.88085247558,391.9981689453125
1.0,239641.38604623082,10441.800081618141,65785.82168361287,256.3040466308594
1.0,331779.44500375545,67506.16185779871,65692.03462129759,320.5360412597656
1.0,264731.65600320697,130528.03088414672,66517.02306152861,139.83302307128906
1.0,144796.66077818724,160721.55251295867,67170.10581934893,84.69036102294922
1.0,307114.53278975195,196385.72829678006,66836.28721001708,302.0689392089844
1.0,225730.63187527657,255688.40816205743,69182.86570796258,98.51690673828125
1.0,259240.45255784132,275624.70663483813,66456.66850201877,126.06448364257812
1.0,121269.61793535949,38351.1266052425,67208.45213642827,82.52530670166016
1.0,177280.6600432396,52916.88099488617,66985.46527344504,11.482528686523438
1.0,46828.76553300767,62591.27913646402,68950.71941393393,26.27825164794922
1.0,315947.68037006265,96924.92002508047,68074.76186457976,225.5456085205078
1.0,139278.73359464854,163151.8746229634,68630.12889653076,121.44395446777344
1.0,370452.7673986033,29241.080272909272,69647.03179251999,337.50299072265625
1.0,365004.1880036428,73258.56075267495,70696.63758631106,256.6978454589844
1.0,162766.08271807432,193981.07473625246,70702.66928201841,130.45484924316406
1.0,168682.3076782003,242864.43624259537,71367.33061001624,49.61372756958008
1.0,376500.005232513,270812.5450741779,70605.30803821704,94.74522399902344
1.0,79195.37535164505,40820.223651692286,72874.07094313773,207.52801513671875
1.0,193552.05647240582,135585.75000000003,73691.10464681813,395.14813232421875
1.0,316451.0012512803,180356.1252829731,74039.4788759726,318.6547546386719
1.0,194336.05202150907,221085.2207465172,74168.02902280548,38.02238845825195
1.0,258672.6422012896,233716.65256000313,73748.7906659091,525.9832763671875
1.0,343497.8868993446,240865.73760609332,74798.44431818268,142.00015258789062
1.0,268520.856237799,93051.29896220566,77800.03348986307,378.86895751953125
1.0,182510.2104922682,135878.75000000003,76558.60502042888,298.1311950683594
1.0,339510.06833957793,195947.67119939908,75231.66515209056,44.5091552734375
1.0,299107.30997622764,98002.22681227328,79744.69073024797,222.1840057373047
1.0,173338.093852371,190833.7789933421,79561.91647199937,51.56599044799805
1.0,163740.44981609285,219909.35195897522,79526.77114510242,177.31788635253906
1.0,258673.15021408352,120634.48141946273,81597.67823454774,184.47291564941406
1.0,330722.06854635716,184678.32190378386,81087.59132432348,391.7723083496094
1.0,351184.42875584966,238284.6903496143,81524.1836471322,204.0631103515625
1.0,9046.91018921136,39537.50416782499,82277.39455523314,79.57584381103516
1.0,327807.67246947065,144195.8059157208,82393.28027875336,361.603271484375
1.0,229262.63188460472,155966.82544582713,82617.23308651535,120.9013671875
1.0,156310.0734267682,230810.75000000003,82157.04400690249,276.59405517578125
1.0,240427.91791160408,256572.22557225826,81884.7409736963,209.10586547851562
1.0,135913.82404934615,206116.18101894858,83808.2033910869,161.37686157226562
1.0,91169.87806479634,247347.64077630272,83834.28487512801,73.50789642333984
1.0,43401.54385936259,273721.7034913451,83164.40122363008,52.274906158447266
1.0,310799.75,134999.75000000003,84305.34492672226,711.7001342773438
1.0,186053.13466607034,264211.37337646406,84252.93229980233,71.61067199707031
1.0,87686.12627100945,14144.428536923613,84253.92089066682,52.95267105102539
1.0,184473.72786912322,66224.72736069563,84865.41539062688,117.45657348632812
1.0,55785.78259734809,66924.9834943265,84435.11798058027,69.79876708984375
1.0,249043.8007642627,71078.84179642798,86937.24009725783,263.8756103515625
1.0,70479.97321593761,145920.54012742641,86296.12720307008,25.95998191833496
1.0,294384.2998675406,152993.93325594816,86536.56987496364,81.2036361694336
1.0,248746.04094213247,202438.13581129911,86483.54190367239,237.3433380126953
1.0,276598.4164811671,220997.5300080148,87163.45319041498,35.289066314697266
1.0,62871.78005832433,231440.69954331222,85448.68171950917,85.40984344482422
1.0,330854.2239243202,256834.86398005494,87972.04538627906,87.22802734375
1.0,139403.83977594602,74042.04965500908,90018.12405056422,19.235836029052734
1.0,280423.8469340355,91472.85513145107,89065.40804439121,20.486473083496094
1.0,255971.76666598022,96024.44364946896,88350.42258839548,14.386772155761719
1.0,174881.5398157239,99764.07568630578,88054.24429384278,98.10672760009766
1.0,327831.51010060316,156931.68945233527,87917.14027340029,188.87901306152344
1.0,21264.977422952656,212203.69352644173,88373.2505602601,343.1765441894531
1.0,50197.20500218867,234806.50502189997,87361.40727996826,13.246965408325195
1.0,276467.2357418687,129923.13020867112,88962.1161752277,247.68527221679688
1.0,336098.8087466509,138969.34029241654,90005.67396481831,270.8562927246094
1.0,90995.3104032278,21877.564597390603,89862.36828344839,28.30562973022461
1.0,167168.37404891851,97495.75000000001,91500.08456206616,292.0242614746094
1.0,230259.64297874272,105676.19492480162,90183.43138841935,115.08704376220703
1.0,302933.2673031837,195076.56110808256,90248.39964177873,68.9952392578125
1.0,290223.01666432625,217346.00478185347,89890.585343043,132.90118408203125
1.0,275142.30307579046,221008.39927649128,92048.01674242373,11.303631782531738
1.0,55693.325543731444,259557.78216584775,90964.47779440586,11.53445816040039
1.0,71464.76357136667,271386.8248490431,91767.68829793106,40.55607986450195
1.0,272170.508535713,281277.77135476476,91403.60796893084,19.520906448364258
1.0,304746.5457690955,57322.32379687579,94792.98650482553,50.5126838684082
1.0,369728.14929969615,77370.3800775707,92305.34184126207,41.241024017333984
1.0,154264.88315059245,223428.84738458696,93680.45885621765,34.53325653076172
1.0,255250.65499074015,16164.20244856181,95679.01234567902,70.54187774658203
1.0,364038.49423630536,35410.50721657278,95679.01234567902,16.451622009277344
1.0,207248.17432868484,117823.45814526084,93257.5367115162,26.258543014526367
1.0,215865.97612315233,122863.85689791293,95679.01234567902,11.051482200622559
1.0,245058.16531547907,171169.6205452383,95091.7570679276,27.58608055114746
1.0,331888.20127471164,220877.74194791916,95409.27980417086,183.11337280273438
1.0,246921.95240947607,230618.20367023352,95223.2277687685,59.57911682128906
1.0,319818.2526838035,245753.75000000003,95679.01234567902,17.467403411865234
1.0,358494.0586700738,257219.82380718,94429.82290997916,84.6602783203125
2.0,246465.74222004414,47709.03349876406,3086.41975308642,27.395610809326172
2.0,246038.5750961304,47853.941265016816,3086.41975308642,28.774913787841797
2.0,268307.3013732787,61586.30669239911,3086.41975308642,15.800024032592773
2.0,49289.19330994412,83248.63390235604,3086.41975308642,10.890196800231934
2.0,43014.06413282453,96403.98078750075,3086.41975308642,12.380656242370605
2.0,311453.8964657188,118551.75924578312,3086.41975308642,18.676424026489258
2.0,213654.05513429645,151753.55942213535,3098.461618302045,61.80276870727539
2.0,186307.19918814304,277331.66647082573,3086.41975308642,30.454883575439453
2.0,306371.3976396769,207128.17452505234,3931.142371377827,24.192665100097656
2.0,365446.92649454065,244173.8157548309,4794.647811371603,41.522377014160156
2.0,373353.5672048913,247599.50946938994,4916.653478587115,28.707443237304688
2.0,271276.23266908526,275892.1890583933,4431.30670874207,13.971900939941406
2.0,239974.85177323225,27657.490465596326,5714.095889786143,80.11544036865234
2.0,311254.09977057204,67473.75531713666,5883.599909735314,78.7428970336914
2.0,353347.99165175855,87499.97565097363,5681.186445333339,134.8103790283203
2.0,228447.58193293962,89630.91492015125,4991.754190421399,184.7246551513672
2.0,211132.0858951509,101581.37844064833,5555.555555555556,27.37955665588379
2.0,370339.7261702419,264137.7961222381,5661.150252009615,24.600162506103516
2.0,44669.20344714819,24530.617239879462,10779.616623013108,141.55996704101562
2.0,68276.3950766921,45988.080943718574,10493.827160493825,15.440850257873535
2.0,291155.04518636694,51038.66016592459,10493.827160493825,22.270841598510742
2.0,304439.8425632567,84384.7038755417,10493.827160493825,70.17605590820312
2.0,310096.57942973083,154616.7834880986,11212.126193223176,238.64195251464844
2.0,365975.73422455793,165840.4834866375,10493.827160493825,12.124106407165527
2.0,245638.38425470892,181772.65311139825,11940.067932929522,291.9478759765625
2.0,377326.47206829867,201395.2152976841,10493.827160493825,19.170185089111328
2.0,78801.20069754124,139957.40895027667,14197.53086419753,28.756824493408203
2.0,334247.25688879937,191702.7568887994,13696.096487987188,680.82421875
2.0,241944.75000000003,211771.5685219411,13839.902958752196,568.8587036132812
2.0,131497.41028875485,249406.95754700902,13078.094558951294,226.00498962402344
2.0,248726.4671673328,86953.41461629422,15846.522391578297,219.64093017578125
2.0,153441.7331115231,223669.9686843455,15578.257743223214,113.61732482910156
2.0,244142.25000000003,23649.418728508066,17111.44388457875,92.54623413085938
2.0,38482.22202774883,83730.45162776302,16439.37787523976,115.59182739257812
2.0,46130.28445450962,90463.75000000001,17646.522875185365,121.89818572998047
2.0,88089.39832962306,140749.56140479448,17168.12492152791,203.611572265625
2.0,122573.46818728001,51579.783676251776,18532.990857406898,191.7661895751953
2.0,319650.6255417467,88705.75000000003,19003.03878901917,414.6701965332031
2.0,51226.31458883731,244288.75000000006,19322.940247294344,26.402807235717773
2.0,288678.25000000006,201510.75000000003,20370.37037037037,14.223898887634277
2.0,210719.78231994063,29519.750000000015,21358.908105779577,450.93890380859375
2.0,350354.75,173348.4517305121,21761.51814652078,313.89508056640625
2.0,47206.886768013246,114636.25000000001,24383.762331656468,224.86465454101562
2.0,11716.412939935906,124708.76486720893,22803.520126107298,63.0313835144043
2.0,79329.75,141592.25000000003,23282.574724268026,78.99784088134766
2.0,338341.75000000006,188703.3986526281,23680.277812628097,160.16204833984375
2.0,372329.75000000006,244142.25000000006,24300.525033915485,374.42474365234375
2.0,41615.891080766916,197171.95328055325,25756.235696651318,183.31289672851562
2.0,337462.75,58087.250000000015,25543.87111722687,23.493057250976562
2.0,87762.76477666199,139362.3490631506,26466.514257553183,280.9453430175781
2.0,289312.5915964097,161207.55197221044,27226.78169792081,196.043701171875
2.0,128385.01755338164,271949.0962641314,27417.99803427708,150.2294464111328
2.0,293082.22181863716,82911.10303388539,29042.034260468718,474.9080810546875
2.0,30786.70702205599,157616.95431967083,28901.832256420155,135.18983459472656
2.0,273588.75,196570.12408381703,29012.345679012345,41.7811279296875
2.0,179975.25000000003,216797.50090402368,28486.667922985405,314.7650146484375
2.0,305232.75,75325.38020440939,31367.682380440794,171.3717498779297
2.0,38895.74999999999,86283.30802720788,31256.14288412494,325.5780029296875
2.0,94565.96821455425,183843.6269682944,30377.679676921278,433.6129455566406
2.0,230086.2167780064,206717.11893659836,29803.123113549784,123.0099868774414
2.0,232106.9043768868,224630.15435104075,30166.22773843047,118.27229309082031
2.0,323455.55042387545,27403.81190147997,31326.33294588254,151.70614624023438
2.0,222686.04773414138,90024.25000000003,32716.04938271605,476.84271240234375
2.0,331584.79038192704,94711.11193997206,33040.349718965124,516.2579956054688
2.0,102676.5885207206,129938.5386719406,33372.32536739773,93.31486511230469
2.0,59238.28289296477,133492.12504780295,31954.71896065606,251.1831817626953
2.0,53132.644800156355,149503.25000000003,32219.840678167926,178.99969482421875
2.0,364236.5905345157,239605.7748271283,31880.379753348265,373.09124755859375
2.0,229594.91093496978,258964.43284744033,31985.35935378369,335.57452392578125
2.0,258968.31276620185,7984.250000000003,33950.61728395061,515.5707397460938
2.0,24301.122567176804,93195.76836928727,33950.61728395061,235.72613525390625
2.0,301781.4581042529,108028.74667906764,34287.32719686296,349.524169921875
2.0,4048.5061857774836,193568.536178574,33477.480543984304,133.61114501953125
2.0,41220.88597088307,217674.8533612788,33669.64613949811,38.85625457763672
2.0,303070.81580082333,262503.1477698833,33709.338969654505,314.36944580078125
2.0,269779.75000000006,271200.8545824886,33950.61728395061,559.8274536132812
2.0,231098.62761097404,26816.970220610514,37654.32098765432,399.9591979980469
2.0,328784.5772814379,119792.75889688733,37145.6108343454,277.1242370605469
2.0,349862.7679610253,148844.69335338476,37539.48537287889,160.24252319335938
2.0,359646.66894569993,172322.79286995533,37744.75219808979,319.4144592285156
2.0,310213.75,275346.75000000006,37234.13473294105,800.0
2.0,348162.8994377554,29554.75902372601,39889.547118434195,303.4715881347656
2.0,307683.0564213843,280643.6638894454,38987.60129088237,159.6798553466797
2.0,374550.4190779478,37040.432941094055,40123.456790123455,685.316650390625
2.0,154777.25,40132.6127101034,39860.91871320466,156.19215393066406
2.0,252216.9228052311,99573.69208329919,41260.02045325291,360.525634765625
2.0,351829.9914325737,210555.06183205548,40123.456790123455,375.2552490234375
2.0,293807.07810032,253354.16487357026,40157.93956494257,366.94921875
2.0,199040.88453920186,101218.2537570298,41759.40774105213,154.8958282470703
2.0,324634.33939813083,272177.1246147752,41471.750206417506,285.6351318359375
2.0,252142.53398585322,268106.4578168393,44424.16319140681,87.56792449951172
2.0,352499.2096972913,57705.62892749908,46752.71735515123,263.4330749511719
2.0,231885.74272038045,146960.67977903786,45717.23389772721,106.55154418945312
2.0,231103.75000000003,281154.65707126266,46257.52329550407,99.77400970458984
2.0,23061.866270478815,43030.658873237684,47099.476758344674,33.56272888183594
2.0,164006.75,273735.25000000006,47858.757185347284,547.6204833984375
2.0,177746.57491844895,52467.94719570877,48995.753699614674,16.34803009033203
2.0,280904.6544816196,68733.72220399977,49045.282694292655,302.70703125
2.0,235059.25000000003,148186.99677303436,49088.93417429041,249.0572967529297
2.0,147780.71713268015,164814.2725948692,49221.84079517552,136.67132568359375
2.0,265460.26397523284,214721.94491191956,49243.36344371607,166.111083984375
2.0,234562.6423160434,218924.22597730163,50245.203721670456,391.30609130859375
2.0,263626.75,88929.7196250707,52469.13580246913,18.527090072631836
2.0,224802.7121384619,267873.71213846194,52142.53877416069,461.73126220703125
2.0,359326.0676165223,273158.62668045616,51906.57627435378,291.2472229003906
2.0,164210.65056230128,95591.25000000003,54938.271604938265,18.424163818359375
2.0,26949.863067656763,96497.73008424047,54938.271604938265,10.690893173217773
2.0,157196.4115833938,155753.43666711453,54938.271604938265,22.80012321472168
2.0,9684.689422324283,163039.5023942143,54955.23198128299,27.92637062072754
2.0,49024.751617290065,264268.82576161623,54938.271604938265,50.314334869384766
2.0,296739.19660127535,267626.0113189519,55361.52624789579,155.4403839111328
2.0,202279.71096350253,282246.21850827336,54938.271604938265,10.470269203186035
2.0,208409.29676514122,213150.10229058567,57127.1938122349,195.454833984375
2.0,274835.58383785194,225475.99767664078,57801.80979658056,76.91832733154297
2.0,300804.7824406326,266554.3971220917,57557.96136311543,96.6320571899414
2.0,364398.1254481152,5385.996646687403,58067.656041663366,151.80081176757812
2.0,176917.6888412163,52954.118334757186,59182.042141019556,370.2984924316406
2.0,281065.6397380419,281572.020422116,58706.989084128974,301.680908203125
2.0,274344.6702649743,150698.49553386125,60222.563993783646,233.5779266357422
2.0,251432.0494686514,163578.72736250985,60024.13196328245,252.61386108398438
2.0,287799.25,182166.85670634548,60366.91128471751,512.4077758789062
2.0,141653.57476362586,288237.91292230133,60130.199973965864,321.6553039550781
2.0,216692.6454225928,53048.01938796045,62700.743881272676,172.9678497314453
2.0,265238.25,250112.78713619715,62501.02744426256,278.6043395996094
2.0,226279.18579775098,259083.1302391691,63117.697356659686,138.82762145996094
2.0,28697.439954325546,26324.225135333847,63580.246913580246,11.208590507507324
2.0,331127.6309007407,66166.2586772144,65723.00063239202,128.7440185546875
2.0,293540.69587524235,68948.268224597,63558.29603142208,59.277286529541016
2.0,80901.99109891057,101777.01884996147,63084.93974768085,23.840404510498047
2.0,251597.80025798458,122829.5441910215,63871.14821024882,72.03382873535156
2.0,264663.71888911724,128512.37048697473,65775.28406072545,99.31631469726562
2.0,351178.8441232294,195380.01045476648,63213.9519776827,355.8389587402344
2.0,240217.22662863138,8040.307175382992,64981.484321164484,225.8309783935547
2.0,44712.809858992696,67357.12125025691,64790.351044984505,12.819111824035645
2.0,375548.6529261312,273057.87717388576,64145.45310868156,131.7598419189453
2.0,257647.6440470517,274662.65933988994,65326.22469060215,261.25811767578125
2.0,314997.36880023783,28461.130912840374,66557.55550773056,30.874223709106445
2.0,315357.8442546912,93302.98428487779,67047.36778765549,83.65824127197266
2.0,275357.74703696003,133420.3067269698,68329.57048842935,16.879274368286133
2.0,142533.5522196144,224538.67562443766,68816.76897590543,167.7897491455078
2.0,168057.77611793578,240326.6877776813,67758.60528887055,83.94784545898438
2.0,136746.71617151052,163136.49335685003,70789.36673976756,12.72453784942627
2.0,155280.57589779794,204518.97197675708,70626.73450988015,40.165435791015625
2.0,371128.19103225326,30407.93326159941,71363.8553648819,210.10104370117188
2.0,362245.24697304517,71327.19712711872,71727.20947383363,237.37644958496094
2.0,346200.0857399702,239196.44915822896,70926.67979958617,253.71218872070312
2.0,78058.69444936514,42077.1198718995,73628.69887808221,262.2801818847656
2.0,159416.1234113872,194215.48742964122,73091.51424301995,159.3887481689453
2.0,349890.564220801,195761.5745482594,74091.0447674033,36.15753936767578
2.0,338894.56965729594,198699.1062907428,75251.48656633165,540.3880615234375
2.0,193861.56623657796,220099.8778719716,75105.10859666047,125.72808074951172
2.0,262827.8417465836,231982.75000000003,73456.79012345678,407.22686767578125
2.0,56447.071193218224,66868.62541417967,78070.22737868037,115.33515167236328
2.0,193784.5342306346,136249.9073287994,78461.50427688786,166.86483764648438
2.0,180107.85923343897,138388.36791435632,75510.08065541585,113.2517318725586
2.0,312541.955612611,182026.25000000003,76767.27922610294,498.6109924316406
2.0,175150.59309580177,192065.07948498434,77211.3436948002,18.227027893066406
2.0,28525.750901669257,93425.1113804877,78966.61769460748,80.65860748291016
2.0,269335.7417335538,99697.7582664462,79926.63869151361,531.0169677734375
2.0,240049.82876371968,256301.75000000003,80331.13222063324,199.0299835205078
2.0,251472.06184950288,75222.93815049717,82126.60445751231,396.533203125
2.0,299089.8859414011,101497.8460491598,81666.64452464493,43.466339111328125
2.0,308011.3956400007,133100.10435999933,81582.46878488564,467.5947265625
2.0,120478.48015404865,161324.732130304,83806.93241401954,43.98283004760742
2.0,328598.5948543698,185308.58513289696,83411.63499855701,94.57955169677734
2.0,184073.0301970132,263286.9400759936,82721.90035125356,212.27037048339844
2.0,121534.26869475843,29668.877115444287,84330.65291172192,76.18766784667969
2.0,73796.12966117263,146632.41305415335,83472.01281123691,84.56587219238281
2.0,159406.30595952275,221068.46767383817,83905.11237544777,13.310473442077637
2.0,160024.22180965546,229935.16031620654,83669.58064797484,156.620361328125
2.0,84699.82557100058,15509.249789148584,85327.47718287102,23.74700164794922
2.0,80242.53918264806,40364.81900705212,85989.21363368446,12.893509864807129
2.0,185654.8309822306,65851.75000000003,86903.62373987833,238.02169799804688
2.0,174809.1054618955,101649.07750949265,86943.75878498878,201.65493774414062
2.0,258180.13210066408,122840.25000000003,87001.50258747148,329.4407958984375
2.0,277303.6552097649,131483.75000000003,85887.86856443794,468.9686584472656
2.0,232072.90377092364,155621.8346507773,86878.31626998053,50.001747131347656
2.0,329341.1237055361,158528.79367463294,86544.2787423546,243.1959686279297
2.0,250096.64335316423,203366.70514258745,86403.62819035847,261.2026062011719
2.0,293020.77847008413,217200.11775425452,86519.72501366226,19.634490966796875
2.0,30160.78978759049,286502.8482323587,84569.54440952819,38.73362350463867
2.0,142127.18174597624,71445.37136271597,89450.24580131342,38.98359298706055
2.0,281020.55739393836,94174.98905451597,89747.92015405349,49.14190673828125
