"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty [nm]"
155.0,1.0,162179.92421137614,432177.4841139658,1014.9986814780981,5668.612310946956,37.7303505179459
156.0,1.0,162595.44624865262,613383.4127037823,1014.1448526286985,5544.046972181186,39.190059765635695
157.0,1.0,163008.72616824097,33559.450428660355,958.007381979314,4694.978716843073,29.939175848552434
158.0,1.0,165243.08894522017,977889.8645159281,1042.936748820864,5709.820856168017,41.618093694519565
159.0,1.0,166713.80387178078,644415.9019041569,1004.871537573779,5659.5692079608725,39.094901218650186
160.0,1.0,168464.99403953087,406251.5040678947,1016.1775432717936,5825.989613892694,35.91533131746716
161.0,1.0,169141.78425611125,614551.4726248545,1035.2908812089513,5519.611027506644,29.543992898005513
162.0,1.0,169036.20143882697,890699.836778447,1014.9897756061174,5372.760598280106,35.96649724491537
163.0,1.0,170128.6478393498,969098.9234448349,992.809992793598,5360.395307087969,29.339531841820445
164.0,1.0,172657.84475229212,1195588.7035530012,1058.3389969406417,5828.862813720856,34.625877974080474
165.0,1.0,174112.56979385662,25234.81118834701,959.2157566271402,4507.476687412235,164.36473274644473
166.0,1.0,174587.30452801214,252533.39327825647,1025.7875772957073,5876.52005253809,40.677430052100526
167.0,1.0,174639.13240001228,508146.21823367226,995.3985079136852,5546.821411174552,35.09987855768547
168.0,1.0,174352.83764972532,591074.2195790111,1023.449027954447,5523.838534512562,40.05181085945902
169.0,1.0,175493.56544165712,28994.060626268438,906.4413215813572,4232.4669982765,170.12790718938314
170.0,1.0,178384.09789215052,1162016.909137758,1102.400995292216,6069.5517896059855,36.24701184940515
171.0,1.0,180726.168403162,160109.6733691938,1009.3686163583517,5431.908055326627,38.45168785983851
172.0,1.0,181378.24905527924,840401.4418822748,1000.6806194801918,5752.691238420876,39.85874715892775
173.0,1.0,182909.6779223508,16327.488050006155,984.5075858192395,5152.706177939425,32.890299583179356
174.0,1.0,183646.70427452528,367154.8514213612,996.652888942232,5243.966335629131,37.03988216043418
175.0,1.0,183956.95448793852,516127.5860290038,1021.0743855557228,5666.5511511302075,30.60929116207029
