"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty [nm]"
264.0,1.0,245581.33132104794,1192265.1082441325,941.978602823795,21109.35762875437,51.929341396819
268.0,1.0,250395.79757495836,954144.0766597878,865.8984550296251,20027.47365576252,34.161057397410104
271.0,1.0,253300.1793352993,258221.82290482405,826.4895519819408,20537.7964715827,38.56392172402766
273.0,1.0,256173.599668714,129618.61310434637,799.5018375913227,19163.729708262068,25.643129387477355
275.0,1.0,256259.1590153824,957270.2511453959,765.4545695001138,20050.021489962306,28.17704410588283
277.0,1.0,258250.04982261517,767217.6880496137,752.0026416500052,18707.91830949463,26.97477711505156
278.0,1.0,259308.01311537588,261815.69349685533,742.7756868385594,19002.34601536525,133.9061518235988
279.0,1.0,263982.4872509993,217310.8732798558,757.8418024236545,18713.80195701404,33.23320678373194
280.0,1.0,264569.21499418793,771347.4840238752,844.0114751680495,20663.768090172285,30.35191919933253
283.0,1.0,265834.20302967855,122296.1786115438,899.8894123546828,19344.189075053164,27.67934355684805
285.0,1.0,266397.8589988172,476290.94394447166,724.0407358791041,20126.974054140395,22.072297148622123
290.0,1.0,271462.54326270724,227346.30408217493,817.3845889231703,20657.608978265904,32.94968515226965
295.0,1.0,274531.6093476244,467658.0966869399,840.8738413063534,22248.3203898634,25.58475175078943
296.0,1.0,275251.16959439474,943736.6713194179,874.6455422808294,19557.587284990408,38.08079889433416
298.0,1.0,279438.8788490941,949193.8523007693,732.058107903975,20212.273282838116,25.62163000791127
306.0,1.0,295736.84059166315,133732.2128007346,803.1928961918384,19242.47960211688,31.48505541896678
307.0,1.0,295915.56827875425,879471.4098679551,712.1827935553118,19952.154903447234,25.30131169181258
310.0,1.0,298633.13762971055,602514.9643979305,854.6028814308521,21817.397117442193,27.661052864210546
312.0,1.0,300642.0920378602,10969.896881032724,780.7903327068825,18356.24123759551,28.615054314319334
313.0,1.0,302722.50899619714,141912.83753681817,974.095746591278,15161.69214923505,37.49324737939695
314.0,1.0,302948.15275843337,212048.96359805838,799.0549956287479,19407.560709546,26.65876413319252
315.0,1.0,303773.64155371924,891114.6830163907,768.4170746391549,19011.790078394934,27.826973100232678
316.0,1.0,305540.55705657724,559038.0828019527,875.6213236720082,21170.215049191385,26.166169620743144
317.0,1.0,306252.69323807536,583952.4030636629,1751.236151161908,10226.832595878865,127.43579446189037
318.0,1.0,306809.208289629,602233.9777232817,851.5012075685825,21589.630775514685,24.818888431247878
320.0,1.0,307574.27823966957,3812.6713901038233,746.7992828769466,17717.52093545837,36.28133823767273
321.0,1.0,307456.3623515739,225614.8243558632,710.4259693301369,18226.068865902456,23.716705868833213
322.0,1.0,307156.07665792987,655628.9404514877,749.1368645235182,19503.722963942055,24.171895277172847
323.0,1.0,310209.1905956285,645432.7481055157,762.8227425169241,20141.015366641517,29.42154464551388
324.0,1.0,309958.75727892976,681781.8875383362,718.2697693210989,18846.103380266708,23.694741941423036
325.0,1.0,311017.7396553512,565679.8499301503,718.7179901797819,19825.67551734934,26.600189206628087
327.0,1.0,312191.0494929996,886135.928774061,770.3824874582855,19499.5098894962,23.829901273195272
328.0,1.0,312260.34291564266,1081870.1799579943,837.7748822498281,19928.703218969004,33.214914316443235
329.0,1.0,313328.73960244126,287162.60969980166,800.056890490512,19206.680633356293,32.946571284131984
330.0,1.0,316035.4516827082,281627.4290535628,781.851594699175,19996.478104753478,25.82280736742933
331.0,1.0,316222.2975614083,470096.24262228055,974.876871768583,25028.41719872842,39.58907768487613
332.0,1.0,315724.79108973034,474977.27703674295,689.7884693021031,21020.275486005594,34.48433626278539
333.0,1.0,316395.0284671413,584467.698863263,849.0140761628581,21162.114961173276,37.93277042349979
334.0,1.0,316620.6129638975,603803.8579627962,844.66683373714,21612.666748020216,22.904205278152805
337.0,1.0,319889.1285682926,534832.9717993735,838.2928802273918,21403.33062237715,35.188486661383266
339.0,1.0,320487.4365508063,1074715.3890309616,763.7349241621858,20415.495181790495,28.199691176333985
343.0,1.0,323354.4751250302,547368.8582296313,900.7734616851185,23148.956538883827,22.890027910742486
345.0,1.0,324456.5249141665,681747.9932722814,791.0713483466561,22099.863337980263,27.3968945955398
352.0,1.0,332702.96627110604,1095329.2325069997,739.765259253325,18715.56619992066,103.64588119472594
353.0,1.0,333771.5807064321,818271.4747129565,810.8236070234142,20832.633712608338,26.008377145018045
354.0,1.0,333678.74660130544,1078903.8525433487,766.2534563894695,19533.82783104812,23.580840299440695
358.0,1.0,336331.3848841126,1091855.4535770966,821.3372293132434,19633.898333791152,111.42925998800244
362.0,1.0,340450.85613594926,815043.229288168,687.3243150434731,18589.02527841246,21.778877270330025
363.0,1.0,340458.41811731184,1212867.607596125,751.8253491140293,18878.24238746526,37.3813083158859
364.0,1.0,341605.5801543738,226582.00423803733,719.1151818868644,18286.228756716853,23.94077703867091
366.0,1.0,342937.17110852693,244769.18092541312,837.3904425400832,18629.685848644414,28.728320107432157
367.0,1.0,342819.938695881,685771.5307638862,727.3572180664522,19452.4047731576,21.08019341484686
368.0,1.0,342305.65227720636,1191040.3100228736,1344.7863525675566,7672.221987252049,120.20423015065364
371.0,1.0,344776.3887364289,216001.35518613827,819.1409311927738,17623.822363555148,38.46996207995156
372.0,1.0,348175.89276310836,124969.53218445051,786.2261347433678,19354.337941380636,30.491665751777568
373.0,1.0,349200.8151632438,134226.08020307354,796.0432670305725,18356.130289663783,28.47534544615334
375.0,1.0,348777.28496190585,1202365.8095811135,836.3425377869426,19559.907366579508,29.984338706180946
376.0,1.0,350241.21497203014,246573.42155289982,1131.0787278250143,14385.27365371707,51.330863703800354
377.0,1.0,349704.8760585868,870430.9416599827,701.7352058229336,20122.593209812232,27.768937358086028
380.0,1.0,350518.4273290022,675741.5332452994,754.9409323866457,19411.068300653056,25.550367451231402
381.0,1.0,350648.94243023446,689480.8061573947,807.6609386678698,20113.264860478674,27.603653162716654
385.0,1.0,353362.73333874857,489574.3073024938,709.8135143051803,22735.023205978672,16.662994410371766
388.0,1.0,354939.31393551663,472919.0176721213,934.0357138710255,30482.581670385087,121.81393160792805
389.0,1.0,354408.9780679501,477214.79532060545,738.9321123022563,19931.38091862784,116.69430085692265
390.0,1.0,354092.2585818605,877153.1423807766,749.5004023609788,19823.084078015174,28.004104704211567
391.0,1.0,356204.2776865202,16180.891742704805,968.5419032152714,22099.412139767628,36.43588484948941
395.0,1.0,361581.9982644453,6917.020168733903,651.1402464274205,15275.009765799203,19.908444165540118
398.0,1.0,362672.390859434,868659.7756937206,729.0275047958879,21124.021060673836,21.762907379082556
401.0,1.0,366009.13239520387,665271.470760792,652.6937927259428,16490.031582544656,131.35138447896298
403.0,1.0,367096.31995033374,661450.8009056553,682.4701089807131,17232.861666552802,142.89771652073892
404.0,1.0,367424.979080532,1147221.371495982,822.6032965852654,19793.06975248592,42.047991768816324
411.0,1.0,375794.72954465204,164762.40772895282,768.4029235428923,20230.25184222887,26.10039510846494
412.0,1.0,376704.09981894214,660011.2658342579,738.5723343066479,21445.972140451555,24.84899030583422
413.0,1.0,377729.0692217682,173627.00999628287,773.2715976795486,20828.88030180758,40.299871709063794
417.0,1.0,381385.9050625663,1145387.6662654819,750.0195092969012,19979.110344901168,25.276328227572236
427.0,1.0,390872.53790297784,958161.915357696,710.8768141531164,19927.127061801944,26.772623613467083
428.0,1.0,392154.07739806647,943515.7185464266,806.0410767901393,21602.295656686467,33.17044853232159
430.0,1.0,395520.92238373763,111228.6247642741,785.1165091110631,19653.439027361874,29.73145387362189
431.0,1.0,396515.2881292603,500044.9640445906,706.0175476442037,20190.682415643783,23.678642765929713
