"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty [nm]"
100.0,1.0,93271.25283976983,589085.6350761252,1547.990103060002,14389.000072305125,49.5881693871031
101.0,1.0,93663.20667053232,872644.187148962,835.4242896354168,19261.295592739403,41.38733843284433
102.0,1.0,93411.02070073281,950313.0305472637,927.1100513628503,20729.394309723957,33.350956912768055
103.0,1.0,94168.54983832242,714403.2974821909,726.7276314871118,17495.266495853142,35.04167590629052
104.0,1.0,94298.8551689374,933351.5105542182,744.2097226070256,18085.289339247716,29.69250484035222
105.0,1.0,95612.13122163818,739667.6616257138,855.5250161554112,20388.468064897996,28.66950600032924
106.0,1.0,96180.62497738565,299013.61217431066,916.189578473517,19360.488820695446,21.882952673652166
107.0,1.0,96508.47944347488,1116265.1985456648,798.8365456467368,17932.08434199637,33.415840319368556
108.0,1.0,100138.97814012502,47848.74978272583,849.6230876453111,18058.768774466505,33.97800913704549
109.0,1.0,101172.92296086851,679107.3728216154,740.6516265587978,18028.38522219768,29.322357326909643
110.0,1.0,102204.3827704807,859339.4887059879,848.7889757677782,19667.19578525085,29.969549903590096
111.0,1.0,102766.80591059382,1091580.2690673757,847.8830203275188,18130.87407525884,36.16748835218325
112.0,1.0,103186.58135266876,539481.8140208183,878.4054630468469,20818.75959397936,32.13683714634555
113.0,1.0,103509.47671947723,960007.4454484396,854.4521935233158,20463.530650682573,31.085275864491756
114.0,1.0,104835.66558629386,765883.3770295589,730.1657095863624,16890.375817956658,33.10414793095217
115.0,1.0,106343.93275958706,311015.7673687015,793.7633181544113,18663.247696077462,29.430201526006392
116.0,1.0,107509.15782426465,633421.9363134103,790.1511266096849,17938.765026260633,31.19285733241802
117.0,1.0,109448.44498772988,926181.665198471,909.6253461854254,21792.82610564413,41.19672377814298
118.0,1.0,109485.26703193794,1210721.8115417147,875.055234253969,18529.390659098186,43.377705817421635
119.0,1.0,110893.1550417929,222952.0040916544,822.893681394472,20021.978714658588,30.291418878355923
120.0,1.0,110654.36002831219,402374.20744367567,746.54788477486,18251.759688715167,28.813443422682234
